time_s,left_x_m,left_y_m,left_z_m,right_x_m,right_y_m,right_z_m
2.302500000000515712e+01,-3.498123156896322250e-01,-7.498644555160872693e-01,4.000260673424758107e-01,-1.122419813004718603e-03,-5.000377248798028029e-01,2.802972240917530056e-01
2.302600000000515834e+01,-3.498125034088281904e-01,-7.498645495479758782e-01,4.000260664364524432e-01,-1.122404011845060112e-03,-5.000377316276921613e-01,2.802971767132515502e-01
2.302700000000515956e+01,-3.498126908949998337e-01,-7.498646435109355135e-01,4.000260655069166060e-01,-1.122388136424609661e-03,-5.000377383664387221e-01,2.802971295991811274e-01
2.302800000000516079e+01,-3.498128781484640126e-01,-7.498647374050162462e-01,4.000260645539235327e-01,-1.122372187196470084e-03,-5.000377450960445946e-01,2.802970827486380156e-01
2.302900000000516201e+01,-3.498130651695382509e-01,-7.498648312302687025e-01,4.000260635775269580e-01,-1.122356164586883753e-03,-5.000377518165132207e-01,2.802970361607724503e-01
2.303000000000516323e+01,-3.498132519585394062e-01,-7.498649249867429534e-01,4.000260625777815049e-01,-1.122340068997536300e-03,-5.000377585278495962e-01,2.802969898347861810e-01
2.303100000000516445e+01,-3.498134385157831150e-01,-7.498650186744886259e-01,4.000260615547412968e-01,-1.122324466790843023e-03,-5.000377651615781627e-01,2.802969425961679417e-01
2.303200000000516567e+01,-3.498136248415864014e-01,-7.498651122935562352e-01,4.000260605084607901e-01,-1.122308790494873365e-03,-5.000377717863722093e-01,2.802968956212860130e-01
2.303300000000516690e+01,-3.498138109362632364e-01,-7.498652058439952972e-01,4.000260594389941637e-01,-1.122293040561016253e-03,-5.000377784022306260e-01,2.802968489092377835e-01
2.303400000000516812e+01,-3.498139968001297007e-01,-7.498652993258562161e-01,4.000260583463948749e-01,-1.122277217413147898e-03,-5.000377850091546339e-01,2.802968024591754315e-01
2.303500000000516934e+01,-3.498141824334994321e-01,-7.498653927391890628e-01,4.000260572307172691e-01,-1.122261321450886140e-03,-5.000377916071468976e-01,2.802967562703018722e-01
2.303600000000517056e+01,-3.498143678366872344e-01,-7.498654860840433534e-01,4.000260560920150255e-01,-1.122245915245456693e-03,-5.000377981285764051e-01,2.802967091703922331e-01
2.303700000000517178e+01,-3.498145530100062461e-01,-7.498655793604691588e-01,4.000260549303414903e-01,-1.122230435125874670e-03,-5.000378046412634614e-01,2.802966623335245155e-01
2.303800000000517301e+01,-3.498147379537692725e-01,-7.498656725685163282e-01,4.000260537457508980e-01,-1.122214881541440390e-03,-5.000378111452064012e-01,2.802966157587985507e-01
2.303900000000517423e+01,-3.498149226682896185e-01,-7.498657657082348216e-01,4.000260525382962618e-01,-1.122199254913969213e-03,-5.000378176404038921e-01,2.802965694453673495e-01
2.304000000000517545e+01,-3.498151071538791457e-01,-7.498658587796741548e-01,4.000260513080311497e-01,-1.122183555641205477e-03,-5.000378241268568225e-01,2.802965233924350485e-01
2.304100000000517667e+01,-3.498152914108502154e-01,-7.498659517828842880e-01,4.000260500550089637e-01,-1.122168342553291065e-03,-5.000378305377556343e-01,2.802964764300715506e-01
2.304200000000517790e+01,-3.498154754395135235e-01,-7.498660447179148481e-01,4.000260487792826614e-01,-1.122153055729296911e-03,-5.000378369400930723e-01,2.802964297300568619e-01
2.304300000000517912e+01,-3.498156592401806542e-01,-7.498661375848154620e-01,4.000260474809057554e-01,-1.122137695615497976e-03,-5.000378433338659168e-01,2.802963832914921460e-01
2.304400000000518034e+01,-3.498158428131614706e-01,-7.498662303836362009e-01,4.000260461599307593e-01,-1.122122262632314904e-03,-5.000378497190725025e-01,2.802963371135329118e-01
2.304500000000518156e+01,-3.498160261587663356e-01,-7.498663231144262475e-01,4.000260448164112415e-01,-1.122106757174758107e-03,-5.000378560957120522e-01,2.802962911953839620e-01
2.304600000000518278e+01,-3.498162092773050014e-01,-7.498664157772356731e-01,4.000260434503993823e-01,-1.122091734377939076e-03,-5.000378623977725923e-01,2.802962443694171357e-01
2.304700000000518401e+01,-3.498163921690862210e-01,-7.498665083721132163e-01,4.000260420619485280e-01,-1.122076638024570305e-03,-5.000378686914447313e-01,2.802961978051080050e-01
2.304800000000518523e+01,-3.498165748344189696e-01,-7.498666008991092813e-01,4.000260406511110256e-01,-1.122061468558387121e-03,-5.000378749767238062e-01,2.802961515015583438e-01
2.304900000000518645e+01,-3.498167572736116115e-01,-7.498666933582730509e-01,4.000260392179391666e-01,-1.122046226397506452e-03,-5.000378812536069306e-01,2.802961054579255484e-01
2.305000000000518767e+01,-3.498169394869719562e-01,-7.498667857496539302e-01,4.000260377624860197e-01,-1.122030911934697450e-03,-5.000378875220933272e-01,2.802960596734160870e-01
2.305100000000518889e+01,-3.498171214748075353e-01,-7.498668780733014350e-01,4.000260362848035989e-01,-1.122016076662346595e-03,-5.000378937169482896e-01,2.802960129827121172e-01
2.305200000000519012e+01,-3.498173032374251590e-01,-7.498669703292649702e-01,4.000260347849441955e-01,-1.122001168014141737e-03,-5.000378999035802741e-01,2.802959665529749511e-01
2.305300000000519134e+01,-3.498174847751317484e-01,-7.498670625175937188e-01,4.000260332629601012e-01,-1.121986186431153665e-03,-5.000379060819846178e-01,2.802959203833095270e-01
2.305400000000519256e+01,-3.498176660882329481e-01,-7.498671546383370856e-01,4.000260317189032189e-01,-1.121971132328695997e-03,-5.000379122521581010e-01,2.802958744728735185e-01
2.305500000000519378e+01,-3.498178471770345688e-01,-7.498672466915449197e-01,4.000260301528256734e-01,-1.121956006097664382e-03,-5.000379184140992805e-01,2.802958288208753368e-01
2.305600000000519501e+01,-3.498180280418421995e-01,-7.498673386772659599e-01,4.000260285647795344e-01,-1.121941355632892490e-03,-5.000379245033292896e-01,2.802957822643148411e-01
2.305700000000519623e+01,-3.498182086829600967e-01,-7.498674305955491670e-01,4.000260269548165937e-01,-1.121926631972872124e-03,-5.000379305844965261e-01,2.802957359680325333e-01
2.305800000000519745e+01,-3.498183891006930168e-01,-7.498675224464447231e-01,4.000260253229881990e-01,-1.121911835556717307e-03,-5.000379366575971041e-01,2.802956899311346284e-01
2.305900000000519867e+01,-3.498185692953453274e-01,-7.498676142300014780e-01,4.000260236693460869e-01,-1.121896966796931405e-03,-5.000379427226266937e-01,2.802956441527808540e-01
2.306000000000519989e+01,-3.498187492672197862e-01,-7.498677059462676153e-01,4.000260219939421047e-01,-1.121882026081960637e-03,-5.000379487795839628e-01,2.802955986321808424e-01
2.306100000000520112e+01,-3.498189290166196508e-01,-7.498677975952935393e-01,4.000260202968275447e-01,-1.121867557756540956e-03,-5.000379547647270106e-01,2.802955522086587603e-01
2.306200000000520234e+01,-3.498191085438481229e-01,-7.498678891771277666e-01,4.000260185780537547e-01,-1.121853016417227733e-03,-5.000379607419642713e-01,2.802955060447276936e-01
2.306300000000520356e+01,-3.498192878492066837e-01,-7.498679806918191471e-01,4.000260168376719161e-01,-1.121838402499783505e-03,-5.000379667112908599e-01,2.802954601394958556e-01
2.306400000000520478e+01,-3.498194669329978135e-01,-7.498680721394174187e-01,4.000260150757332100e-01,-1.121823716414942218e-03,-5.000379726727034457e-01,2.802954144921236956e-01
2.306500000000520600e+01,-3.498196457955227157e-01,-7.498681635199705431e-01,4.000260132922888179e-01,-1.121808958548159429e-03,-5.000379786261999193e-01,2.802953691018228999e-01
2.306600000000520723e+01,-3.498198244370819832e-01,-7.498682548335285913e-01,4.000260114873895878e-01,-1.121794669742208483e-03,-5.000379845087554731e-01,2.802953228102507133e-01
2.306700000000520845e+01,-3.498200028579763199e-01,-7.498683460801398581e-01,4.000260096610865901e-01,-1.121780308102823809e-03,-5.000379903835590056e-01,2.802952767775844789e-01
2.306800000000520967e+01,-3.498201810585062077e-01,-7.498684372598533043e-01,4.000260078134305064e-01,-1.121765874064040158e-03,-5.000379962506052989e-01,2.802952310029330207e-01
2.306900000000521089e+01,-3.498203590389709627e-01,-7.498685283727178907e-01,4.000260059444722960e-01,-1.121751368033295504e-03,-5.000380021098914662e-01,2.802951854854596192e-01
2.307000000000521212e+01,-3.498205367996701787e-01,-7.498686194187821341e-01,4.000260040542623630e-01,-1.121736790394116390e-03,-5.000380079614155093e-01,2.802951402243767376e-01
2.307100000000521334e+01,-3.498207143409021169e-01,-7.498687103980953284e-01,4.000260021428511670e-01,-1.121722678528308537e-03,-5.000380137428506178e-01,2.802950940636790289e-01
2.307200000000521456e+01,-3.498208916629655940e-01,-7.498688013107059902e-01,4.000260002102891677e-01,-1.121708494009873713e-03,-5.000380195166845843e-01,2.802950481612030975e-01
2.307300000000521578e+01,-3.498210687661584273e-01,-7.498688921566625254e-01,4.000259982566268246e-01,-1.121694237269661720e-03,-5.000380252829128569e-01,2.802950025160599878e-01
2.307400000000521700e+01,-3.498212456507786561e-01,-7.498689829360143388e-01,4.000259962819144866e-01,-1.121679908713091312e-03,-5.000380310415314389e-01,2.802949571274143126e-01
2.307500000000521823e+01,-3.498214223171226545e-01,-7.498690736488098363e-01,4.000259942862023910e-01,-1.121665508721003679e-03,-5.000380367925392200e-01,2.802949119944802003e-01
2.307600000000521945e+01,-3.498215987654879622e-01,-7.498691642950975345e-01,4.000259922695402204e-01,-1.121651571261587932e-03,-5.000380424742907337e-01,2.802948659635985940e-01
2.307700000000522067e+01,-3.498217749961702316e-01,-7.498692548749259501e-01,4.000259902319782124e-01,-1.121637561329873189e-03,-5.000380481485893203e-01,2.802948201902560332e-01
2.307800000000522189e+01,-3.498219510094657259e-01,-7.498693453883442661e-01,4.000259881735661605e-01,-1.121623479353968389e-03,-5.000380538154310939e-01,2.802947746735661161e-01
2.307900000000522311e+01,-3.498221268056698197e-01,-7.498694358354004441e-01,4.000259860943542467e-01,-1.121609325736488971e-03,-5.000380594748129459e-01,2.802947294126947320e-01
2.308000000000522434e+01,-3.498223023850774993e-01,-7.498695262161430009e-01,4.000259839943917095e-01,-1.121595100856270788e-03,-5.000380651267335441e-01,2.802946844068576748e-01
2.308100000000522556e+01,-3.498224777479833625e-01,-7.498696165306207861e-01,4.000259818737285644e-01,-1.121581335311434835e-03,-5.000380707102095590e-01,2.802946385047473399e-01
2.308200000000522678e+01,-3.498226528946818403e-01,-7.498697067788817616e-01,4.000259797324143829e-01,-1.121567497474079689e-03,-5.000380762863804174e-01,2.802945928594958724e-01
2.308300000000522800e+01,-3.498228278254662538e-01,-7.498697969609746661e-01,4.000259775704981813e-01,-1.121553587769184845e-03,-5.000380818552413453e-01,2.802945474702182582e-01
2.308400000000522923e+01,-3.498230025406308674e-01,-7.498698870769482383e-01,4.000259753880297531e-01,-1.121539606597332650e-03,-5.000380874167897893e-01,2.802945023360820520e-01
2.308500000000523045e+01,-3.498231770404679475e-01,-7.498699771268501069e-01,4.000259731850581701e-01,-1.121525554334680541e-03,-5.000380929710247502e-01,2.802944574563048796e-01
2.308600000000523167e+01,-3.498233513252698712e-01,-7.498700671107290106e-01,4.000259709616327819e-01,-1.121511958249776786e-03,-5.000380984576086041e-01,2.802944116819348630e-01
2.308700000000523289e+01,-3.498235253953292379e-01,-7.498701570286332441e-01,4.000259687178024381e-01,-1.121498290050856883e-03,-5.000381039370329628e-01,2.802943661637452566e-01
2.308800000000523411e+01,-3.498236992509379251e-01,-7.498702468806111021e-01,4.000259664536164883e-01,-1.121484550160901927e-03,-5.000381094092929413e-01,2.802943209008526559e-01
2.308900000000523534e+01,-3.498238728923866447e-01,-7.498703366667103243e-01,4.000259641691236712e-01,-1.121470738977545234e-03,-5.000381148743864301e-01,2.802942758924258371e-01
2.309000000000523656e+01,-3.498240463199668859e-01,-7.498704263869798714e-01,4.000259618643729476e-01,-1.121456856875036046e-03,-5.000381203323125412e-01,2.802942311376842577e-01
2.309100000000523778e+01,-3.498242195339685834e-01,-7.498705160414675941e-01,4.000259595394127787e-01,-1.121443427837875983e-03,-5.000381257233631471e-01,2.802941854900405927e-01
2.309200000000523900e+01,-3.498243925346823380e-01,-7.498706056302217871e-01,4.000259571942921810e-01,-1.121429926865050164e-03,-5.000381311073979207e-01,2.802941400979000464e-01
2.309300000000524022e+01,-3.498245653223975293e-01,-7.498706951532905229e-01,4.000259548290595601e-01,-1.121416354377000046e-03,-5.000381364844131982e-01,2.802940949603809351e-01
2.309400000000524145e+01,-3.498247378974034816e-01,-7.498707846107213193e-01,4.000259524437634884e-01,-1.121402710768423794e-03,-5.000381418544062040e-01,2.802940500766543108e-01
2.309500000000524267e+01,-3.498249102599890747e-01,-7.498708740025624708e-01,4.000259500384523159e-01,-1.121388996411509797e-03,-5.000381472173771602e-01,2.802940054459407970e-01
2.309600000000524389e+01,-3.498250824104424672e-01,-7.498709633288624943e-01,4.000259476131745595e-01,-1.121375732046847595e-03,-5.000381525142296724e-01,2.802939599240219515e-01
2.309700000000524511e+01,-3.498252543490520949e-01,-7.498710525896690182e-01,4.000259451679782918e-01,-1.121362395924030420e-03,-5.000381578042094599e-01,2.802939146569312645e-01
2.309800000000524633e+01,-3.498254260761054502e-01,-7.498711417850298933e-01,4.000259427029113635e-01,-1.121348988460495189e-03,-5.000381630873124150e-01,2.802938696437883292e-01
2.309900000000524756e+01,-3.498255975918899141e-01,-7.498712309149933031e-01,4.000259402180224022e-01,-1.121335510049531470e-03,-5.000381683635367613e-01,2.802938248837659740e-01
2.310000000000524878e+01,-3.498257688966917578e-01,-7.498713199796066542e-01,4.000259377133588701e-01,-1.121321961060177397e-03,-5.000381736328826099e-01,2.802937803760862101e-01
2.310100000000525000e+01,-3.498259399907977518e-01,-7.498714089789187964e-01,4.000259351889688952e-01,-1.121308859028793958e-03,-5.000381788368509772e-01,2.802937349789046961e-01
2.310200000000525122e+01,-3.498261108744937231e-01,-7.498714979129761371e-01,4.000259326449004393e-01,-1.121295685416252852e-03,-5.000381840340872852e-01,2.802936898358773243e-01
2.310300000000525245e+01,-3.498262815480656096e-01,-7.498715867818277481e-01,4.000259300812011865e-01,-1.121282440637208500e-03,-5.000381892245894244e-01,2.802936449461262969e-01
2.310400000000525367e+01,-3.498264520117985166e-01,-7.498716755855204807e-01,4.000259274979183766e-01,-1.121269125082258178e-03,-5.000381944083550634e-01,2.802936003088256078e-01
2.310500000000525489e+01,-3.498266222659771052e-01,-7.498717643241028519e-01,4.000259248950998603e-01,-1.121255739118545702e-03,-5.000381995853843131e-01,2.802935559231989338e-01
2.310600000000525611e+01,-3.498267923108853705e-01,-7.498718529976218239e-01,4.000259222727930997e-01,-1.121242797121752011e-03,-5.000382046977598360e-01,2.802935106497825291e-01
2.310700000000525733e+01,-3.498269621468082513e-01,-7.498719416061258025e-01,4.000259196310453902e-01,-1.121229783719701611e-03,-5.000382098035440759e-01,2.802934656298485261e-01
2.310800000000525856e+01,-3.498271317740284658e-01,-7.498720301496616392e-01,4.000259169699040829e-01,-1.121216699324772970e-03,-5.000382149027347012e-01,2.802934208625208479e-01
2.310900000000525978e+01,-3.498273011928297316e-01,-7.498721186282778506e-01,4.000259142894161957e-01,-1.121203544325051482e-03,-5.000382199953299356e-01,2.802933763469751538e-01
2.311000000000526100e+01,-3.498274704034942117e-01,-7.498722070420208441e-01,4.000259115896291351e-01,-1.121190319085405007e-03,-5.000382250813307783e-01,2.802933320824366192e-01
2.311100000000526222e+01,-3.498276394063049022e-01,-7.498722953909390254e-01,4.000259088705898636e-01,-1.121177534856805658e-03,-5.000382301033843291e-01,2.802932869318249809e-01
2.311200000000526344e+01,-3.498278082015434665e-01,-7.498723836750794680e-01,4.000259061323453436e-01,-1.121164679397997077e-03,-5.000382351189862629e-01,2.802932420340256137e-01
2.311300000000526467e+01,-3.498279767894917347e-01,-7.498724718944902445e-01,4.000259033749422044e-01,-1.121151753118804217e-03,-5.000382401281344702e-01,2.802931973881643835e-01
2.311400000000526589e+01,-3.498281451704304823e-01,-7.498725600492182064e-01,4.000259005984274641e-01,-1.121138756405272441e-03,-5.000382451308272858e-01,2.802931529934182819e-01
2.311500000000526711e+01,-3.498283133446410398e-01,-7.498726481393116483e-01,4.000258978028477519e-01,-1.121125689620215693e-03,-5.000382501270657087e-01,2.802931088490143718e-01
2.311600000000526833e+01,-3.498284813124032389e-01,-7.498727361648165335e-01,4.000258949882498638e-01,-1.121113060931211436e-03,-5.000382550600481757e-01,2.802930638202622560e-01
2.311700000000526956e+01,-3.498286490739975774e-01,-7.498728241257816007e-01,4.000258921546798740e-01,-1.121100361186844196e-03,-5.000382599867174704e-01,2.802930190436540570e-01
2.311800000000527078e+01,-3.498288166297031099e-01,-7.498729120222529243e-01,4.000258893021845230e-01,-1.121087590793976019e-03,-5.000382649070719276e-01,2.802929745183171950e-01
2.311900000000527200e+01,-3.498289839797996126e-01,-7.498729998542789099e-01,4.000258864308104956e-01,-1.121074750136445697e-03,-5.000382698211105481e-01,2.802929302434308823e-01
2.312000000000527322e+01,-3.498291511245654739e-01,-7.498730876219061869e-01,4.000258835406034774e-01,-1.121061839574756525e-03,-5.000382747288337759e-01,2.802928862182232916e-01
2.312100000000527444e+01,-3.498293180642792488e-01,-7.498731753251820509e-01,4.000258806316098203e-01,-1.121049364231976875e-03,-5.000382795739759523e-01,2.802928413103985550e-01
2.312200000000527567e+01,-3.498294847992190482e-01,-7.498732629641541303e-01,4.000258777038758762e-01,-1.121036818007861702e-03,-5.000382844129428461e-01,2.802927966540513238e-01
2.312300000000527689e+01,-3.498296513296620946e-01,-7.498733505388692766e-01,4.000258747574473861e-01,-1.121024201306386470e-03,-5.000382892457326811e-01,2.802927522483103506e-01
2.312400000000527811e+01,-3.498298176558859440e-01,-7.498734380493742302e-01,4.000258717923707019e-01,-1.121011514509447082e-03,-5.000382940723445691e-01,2.802927080923568459e-01
2.312500000000527933e+01,-3.498299837781674859e-01,-7.498735254957166196e-01,4.000258688086911762e-01,-1.120998757975007198e-03,-5.000382988927793981e-01,2.802926641854204814e-01
2.312600000000528055e+01,-3.498301496967833324e-01,-7.498736128779434074e-01,4.000258658064549389e-01,-1.120986433816563432e-03,-5.000383036512933144e-01,2.802926193976027491e-01
2.312700000000528178e+01,-3.498303154120088743e-01,-7.498737001961016668e-01,4.000258627857077309e-01,-1.120974038949493212e-03,-5.000383084037687276e-01,2.802925748605975542e-01
2.312800000000528300e+01,-3.498304809241205571e-01,-7.498737874502385825e-01,4.000258597464946275e-01,-1.120961573775967890e-03,-5.000383131502033063e-01,2.802925305735354811e-01
